id_voie,jour,n_jour,mois,annee,heure,evenement,meteo,debit,vitesse 
1329,3,20,8,2015,12,0,1,691.02,38.61
1329,3,20,8,2015,13,0,3,684.82,24.25
1329,3,20,8,2015,14,0,0,535.0,47.0
1329,3,20,8,2015,15,0,2,460.6,48.02
1329,3,20,8,2015,16,0,0,651.0,44.0
1329,3,20,8,2015,17,0,0,600.0,43.0
1329,3,20,8,2015,18,1,0,666.24,46.08
1329,3,20,8,2015,19,2,3,534.1800000000001,28.71
1329,3,20,8,2015,20,4,0,385.2,25.2
1329,3,20,8,2015,21,0,1,434.61,19.8
1329,3,20,8,2015,22,0,0,728.0,28.0
1329,3,20,8,2015,23,0,0,523.0,21.0
1329,4,21,8,2015,0,0,0,104.0,41.0
1329,4,21,8,2015,1,0,0,16.0,41.0
1329,4,21,8,2015,2,0,0,60.0,43.0
1329,4,21,8,2015,3,0,0,183.0,49.0
1329,4,21,8,2015,4,0,0,176.0,48.0
1329,4,21,8,2015,5,0,1,560.34,30.69
1329,4,21,8,2015,6,0,0,457.0,24.0
1329,4,21,8,2015,7,0,0,628.0,20.0
1329,4,21,8,2015,8,0,1,628.65,33.66
1329,4,21,8,2015,9,1,0,682.56,26.88
1329,4,21,8,2015,10,0,0,454.0,35.0
1329,4,21,8,2015,11,0,0,405.0,25.0
1329,4,21,8,2015,12,0,0,758.0,26.0
1329,4,21,8,2015,13,0,0,664.0,22.0
1329,4,21,8,2015,14,0,1,626.67,26.73
1329,4,21,8,2015,15,0,0,512.0,24.0
1329,4,21,8,2015,16,0,3,773.09,38.8
1329,4,21,8,2015,17,1,1,466.45,19.95
1329,4,21,8,2015,18,0,0,599.0,23.0
1329,4,21,8,2015,19,0,0,770.0,36.0
1329,4,21,8,2015,20,0,0,574.0,41.0
1329,4,21,8,2015,21,0,1,641.52,41.58
1329,4,21,8,2015,22,0,2,612.5,22.54
1329,4,21,8,2015,23,0,0,628.0,21.0
1329,5,22,8,2015,0,0,0,147.0,41.0
1329,5,22,8,2015,1,0,0,97.0,44.0
1329,5,22,8,2015,2,0,2,155.82,47.04
1329,5,22,8,2015,3,0,0,143.0,49.0
1329,5,22,8,2015,4,1,1,175.75,43.7
1329,5,22,8,2015,5,0,0,468.0,30.0
1329,5,22,8,2015,6,2,0,470.7,37.8
1329,5,22,8,2015,7,0,2,449.82,40.18
1329,5,22,8,2015,8,0,3,569.39,20.37
1329,5,22,8,2015,9,1,0,498.24,39.36
1329,5,22,8,2015,10,0,0,431.0,34.0
1329,5,22,8,2015,11,0,0,440.0,39.0
1329,5,22,8,2015,12,0,0,675.0,28.0
1329,5,22,8,2015,13,2,0,585.9,36.0
1329,5,22,8,2015,14,0,0,620.0,40.0
1329,5,22,8,2015,15,2,2,687.28,39.6
1329,5,22,8,2015,16,0,1,548.46,47.52
1329,5,22,8,2015,17,0,1,643.5,40.59
1329,5,22,8,2015,18,0,1,788.04,27.72
1329,5,22,8,2015,19,0,0,619.0,38.0
1329,5,22,8,2015,20,0,0,406.0,31.0
1329,5,22,8,2015,21,0,3,660.57,47.53
1329,5,22,8,2015,22,0,0,468.0,42.0
1329,5,22,8,2015,23,0,0,718.0,42.0
1329,6,23,8,2015,0,0,0,196.0,41.0
1329,6,23,8,2015,1,0,0,76.0,47.0
1329,6,23,8,2015,2,0,3,96.03,47.53
1329,6,23,8,2015,3,0,2,11.76,41.16
1329,6,23,8,2015,4,0,0,149.0,44.0
1329,6,23,8,2015,5,0,1,720.72,45.54
1329,6,23,8,2015,6,0,2,432.18,46.06
1329,6,23,8,2015,7,0,0,406.0,43.0
1329,6,23,8,2015,8,0,0,535.0,46.0
1329,6,23,8,2015,9,0,0,623.0,37.0
1329,6,23,8,2015,10,0,2,519.4,29.4
1329,6,23,8,2015,11,0,0,482.0,23.0
1329,6,23,8,2015,12,0,0,729.0,43.0
1329,6,23,8,2015,13,1,0,714.24,37.44
1329,6,23,8,2015,14,0,0,766.0,38.0
1329,6,23,8,2015,15,0,2,517.44,40.18
1329,6,23,8,2015,16,0,0,494.0,33.0
1329,6,23,8,2015,17,0,1,523.71,36.63
1329,6,23,8,2015,18,0,0,405.0,33.0
1329,6,23,8,2015,19,0,0,416.0,45.0
1329,6,23,8,2015,20,3,0,320.8,33.6
1329,6,23,8,2015,21,0,3,580.06,36.86
1329,6,23,8,2015,22,2,1,510.86,30.259999999999998
1329,6,23,8,2015,23,0,2,584.08,21.56
1329,0,24,8,2015,0,0,0,63.0,41.0
1329,0,24,8,2015,1,3,2,114.66,37.44
1329,0,24,8,2015,2,0,0,38.0,43.0
1329,0,24,8,2015,3,2,0,23.4,36.0
1329,0,24,8,2015,4,0,0,75.0,49.0
1329,0,24,8,2015,5,0,0,682.0,41.0
1329,0,24,8,2015,6,4,3,400.71,17.1
1329,0,24,8,2015,7,4,0,439.2,25.8
1329,0,24,8,2015,8,0,0,533.0,20.0
1329,0,24,8,2015,9,0,1,581.13,19.8
1329,0,24,8,2015,10,0,3,698.4,33.95
1329,0,24,8,2015,11,0,0,480.0,29.0
1329,0,24,8,2015,12,0,1,755.37,43.56
1329,0,24,8,2015,13,0,3,659.6,25.22
1329,0,24,8,2015,14,0,2,701.68,44.1
1329,0,24,8,2015,15,0,0,788.0,21.0
1329,0,24,8,2015,16,0,0,747.0,22.0
1329,0,24,8,2015,17,0,0,724.0,28.0
1329,0,24,8,2015,18,0,0,519.0,35.0
1329,0,24,8,2015,19,0,0,684.0,32.0
1329,0,24,8,2015,20,0,3,767.27,28.13
1329,0,24,8,2015,21,0,0,520.0,42.0
1329,0,24,8,2015,22,0,0,776.0,33.0
1329,0,24,8,2015,23,0,3,741.08,47.53
1329,1,25,8,2015,0,0,2,40.18,40.18
1329,1,25,8,2015,1,0,0,26.0,47.0
1329,1,25,8,2015,2,0,0,14.0,45.0
1329,1,25,8,2015,3,0,0,168.0,49.0
1329,1,25,8,2015,4,0,0,91.0,46.0
1329,1,25,8,2015,5,0,0,568.0,40.0
1329,1,25,8,2015,6,0,0,770.0,25.0
1329,1,25,8,2015,7,0,3,679.97,29.1
1329,1,25,8,2015,8,0,0,772.0,39.0
1329,1,25,8,2015,9,0,0,434.0,24.0
1329,1,25,8,2015,10,0,0,415.0,47.0
1329,1,25,8,2015,11,0,0,505.0,41.0
1329,1,25,8,2015,12,0,0,516.0,27.0
1329,1,25,8,2015,13,0,0,507.0,43.0
1329,1,25,8,2015,14,0,0,752.0,35.0
1329,1,25,8,2015,15,0,0,729.0,41.0
1329,1,25,8,2015,16,0,3,513.13,31.04
1329,1,25,8,2015,17,0,3,407.4,19.4
1329,1,25,8,2015,18,0,3,733.32,23.28
1329,1,25,8,2015,19,0,2,723.24,36.26
1329,1,25,8,2015,20,0,1,439.56,43.56
1329,1,25,8,2015,21,0,0,785.0,45.0
1329,1,25,8,2015,22,0,0,574.0,26.0
1329,1,25,8,2015,23,0,2,461.58,22.54
1329,2,26,8,2015,0,0,3,183.33,40.74
1329,2,26,8,2015,1,0,0,181.0,43.0
1329,2,26,8,2015,2,0,2,20.58,39.2
1329,2,26,8,2015,3,0,0,33.0,40.0
1329,2,26,8,2015,4,0,1,109.89,42.57
1329,2,26,8,2015,5,0,0,576.0,33.0
1329,2,26,8,2015,6,0,0,447.0,23.0
1329,2,26,8,2015,7,0,2,550.76,34.3
1329,2,26,8,2015,8,0,0,563.0,41.0
1329,2,26,8,2015,9,0,0,512.0,23.0
1329,2,26,8,2015,10,0,0,616.0,45.0
1329,2,26,8,2015,11,0,1,508.86,25.74
1329,2,26,8,2015,12,0,0,569.0,48.0
1329,2,26,8,2015,13,0,0,679.0,30.0
1329,2,26,8,2015,14,4,3,429.21,22.8
1329,2,26,8,2015,15,0,1,409.86,40.59
1329,2,26,8,2015,16,0,0,718.0,32.0
1329,2,26,8,2015,17,0,3,666.39,43.65
1329,2,26,8,2015,18,0,0,752.0,42.0
1329,2,26,8,2015,19,0,0,759.0,42.0
1329,2,26,8,2015,20,0,2,544.88,29.4
1329,2,26,8,2015,21,0,3,578.12,26.19
1329,2,26,8,2015,22,0,0,469.0,41.0
1329,2,26,8,2015,23,0,0,684.0,32.0
1329,3,27,8,2015,0,0,0,197.0,46.0
1329,3,27,8,2015,1,0,0,107.0,46.0
1329,3,27,8,2015,2,0,0,168.0,45.0
1329,3,27,8,2015,3,0,0,179.0,45.0
1329,3,27,8,2015,4,0,0,151.0,44.0
1329,3,27,8,2015,5,0,0,537.0,43.0
1329,3,27,8,2015,6,0,2,720.3,48.02
1329,3,27,8,2015,7,0,0,472.0,28.0
1329,3,27,8,2015,8,0,0,476.0,39.0
1329,3,27,8,2015,9,0,0,763.0,24.0
1329,3,27,8,2015,10,0,2,720.3,28.42
1329,3,27,8,2015,11,0,2,492.94,36.26
1329,3,27,8,2015,12,0,0,480.0,37.0
1329,3,27,8,2015,13,0,0,554.0,43.0
1329,3,27,8,2015,14,0,0,572.0,43.0
1329,3,27,8,2015,15,0,3,542.23,40.74
1329,3,27,8,2015,16,0,0,404.0,31.0
1329,3,27,8,2015,17,0,0,461.0,29.0
1329,3,27,8,2015,18,0,0,554.0,29.0
1329,3,27,8,2015,19,0,3,449.11,41.71
1329,3,27,8,2015,20,4,2,233.16,13.92
1329,3,27,8,2015,21,4,3,377.91,21.09
1329,3,27,8,2015,22,2,0,567.9,26.1
1329,3,27,8,2015,23,0,3,585.88,39.77
1329,4,28,8,2015,0,3,0,120.8,32.8
1329,4,28,8,2015,1,0,0,71.0,43.0
1329,4,28,8,2015,2,0,2,194.04,44.1
1329,4,28,8,2015,3,0,0,141.0,45.0
1329,4,28,8,2015,4,0,2,131.32,43.12
1329,4,28,8,2015,5,0,2,758.52,47.04
1329,4,28,8,2015,6,0,0,501.0,44.0
1329,4,28,8,2015,7,0,0,519.0,41.0
1329,4,28,8,2015,8,0,0,438.0,24.0
1329,4,28,8,2015,9,0,0,470.0,33.0
1329,4,28,8,2015,10,0,0,733.0,31.0
1329,4,28,8,2015,11,0,0,607.0,48.0
1329,4,28,8,2015,12,0,3,403.52,25.22
1329,4,28,8,2015,13,0,0,467.0,49.0
1329,4,28,8,2015,14,4,0,349.8,22.2
1329,4,28,8,2015,15,0,0,446.0,40.0
1329,4,28,8,2015,16,0,0,420.0,23.0
1329,4,28,8,2015,17,0,0,445.0,33.0
1329,4,28,8,2015,18,0,0,520.0,28.0
1329,4,28,8,2015,19,0,0,610.0,36.0
1329,4,28,8,2015,20,0,0,576.0,47.0
1329,4,28,8,2015,21,0,2,548.8,21.56
1329,4,28,8,2015,22,0,0,647.0,31.0
1329,4,28,8,2015,23,0,3,745.93,44.62
1329,5,29,8,2015,0,0,0,23.0,49.0
1329,5,29,8,2015,1,2,0,136.8,39.6
1329,5,29,8,2015,2,0,0,44.0,47.0
1329,5,29,8,2015,3,0,3,154.23,44.62
1329,5,29,8,2015,4,0,1,71.28,42.57
1329,5,29,8,2015,5,0,0,728.0,31.0
1329,5,29,8,2015,6,0,0,562.0,32.0
1329,5,29,8,2015,7,0,0,488.0,29.0
1329,5,29,8,2015,8,0,0,717.0,35.0
1329,5,29,8,2015,9,2,1,397.83,39.16
1329,5,29,8,2015,10,0,0,443.0,41.0
1329,5,29,8,2015,11,0,0,771.0,35.0
1329,5,29,8,2015,12,0,1,789.03,33.66
1329,5,29,8,2015,13,0,0,440.0,29.0
1329,5,29,8,2015,14,0,0,690.0,40.0
1329,5,29,8,2015,15,0,3,775.03,23.28
1329,5,29,8,2015,16,0,0,458.0,23.0
1329,5,29,8,2015,17,0,1,595.98,43.56
1329,5,29,8,2015,18,0,3,676.09,43.65
1329,5,29,8,2015,19,0,0,593.0,49.0
1329,5,29,8,2015,20,0,3,750.78,32.01
1329,5,29,8,2015,21,0,0,746.0,39.0
1329,5,29,8,2015,22,0,2,702.66,38.22
1329,5,29,8,2015,23,0,0,531.0,49.0
1329,6,30,8,2015,0,0,0,133.0,40.0
1329,6,30,8,2015,1,0,0,33.0,43.0
1329,6,30,8,2015,2,0,0,130.0,49.0
1329,6,30,8,2015,3,0,0,82.0,47.0
1329,6,30,8,2015,4,0,0,108.0,45.0
1329,6,30,8,2015,5,2,0,433.8,27.0
1329,6,30,8,2015,6,0,1,623.7,35.64
1329,6,30,8,2015,7,0,1,413.82,27.72
1329,6,30,8,2015,8,0,0,626.0,49.0
1329,6,30,8,2015,9,0,0,593.0,25.0
1329,6,30,8,2015,10,0,2,746.76,27.44
1329,6,30,8,2015,11,0,0,538.0,45.0
1329,6,30,8,2015,12,0,3,472.39,37.83
1329,6,30,8,2015,13,0,0,586.0,49.0
1329,6,30,8,2015,14,0,0,588.0,31.0
1329,6,30,8,2015,15,0,1,405.9,36.63
1329,6,30,8,2015,16,0,0,575.0,25.0
1329,6,30,8,2015,17,0,0,451.0,36.0
1329,6,30,8,2015,18,0,2,601.72,21.56
1329,6,30,8,2015,19,0,0,459.0,37.0
1329,6,30,8,2015,20,1,1,557.65,22.8
1329,6,30,8,2015,21,0,3,580.06,44.62
1329,6,30,8,2015,22,0,0,464.0,26.0
1329,6,30,8,2015,23,0,0,508.0,24.0
1329,0,31,8,2015,0,0,0,137.0,46.0
1329,0,31,8,2015,1,4,0,78.6,25.2
1329,0,31,8,2015,2,0,3,24.25,47.53
1329,0,31,8,2015,3,0,0,174.0,48.0
1329,0,31,8,2015,4,0,0,59.0,42.0
1329,0,31,8,2015,5,0,0,653.0,46.0
1329,0,31,8,2015,6,0,0,638.0,30.0
1329,0,31,8,2015,7,0,2,604.66,22.54
1329,0,31,8,2015,8,0,0,632.0,36.0
1329,0,31,8,2015,9,0,3,623.71,22.31
1329,0,31,8,2015,10,0,3,427.77,30.07
1329,0,31,8,2015,11,0,1,638.55,29.7
1329,0,31,8,2015,12,0,0,585.0,31.0
1329,0,31,8,2015,13,0,3,762.42,47.53
1329,0,31,8,2015,14,0,0,798.0,21.0
1329,0,31,8,2015,15,0,0,753.0,46.0
1329,0,31,8,2015,16,0,3,450.08,34.92
1329,0,31,8,2015,17,0,0,611.0,43.0
1329,0,31,8,2015,18,0,0,424.0,41.0
1329,0,31,8,2015,19,0,2,717.36,39.2
1329,0,31,8,2015,20,0,3,500.52,21.34
1329,0,31,8,2015,21,0,0,732.0,28.0
1329,0,31,8,2015,22,0,1,511.83,42.57
1329,0,31,8,2015,23,0,0,664.0,32.0
1329,1,1,9,2015,0,0,3,193.03,45.59
1329,1,1,9,2015,1,0,0,95.0,44.0
1329,1,1,9,2015,2,0,0,193.0,46.0
1329,1,1,9,2015,3,0,3,37.83,39.77
1329,1,1,9,2015,4,0,0,101.0,44.0
1329,1,1,9,2015,5,0,0,509.0,34.0
1329,1,1,9,2015,6,0,3,628.56,45.59
1329,1,1,9,2015,7,0,2,766.36,21.56
1329,1,1,9,2015,8,0,0,631.0,25.0
1329,1,1,9,2015,9,0,0,725.0,27.0
1329,1,1,9,2015,10,0,0,683.0,38.0
1329,1,1,9,2015,11,0,0,484.0,37.0
1329,1,1,9,2015,12,0,1,557.37,48.51
1329,1,1,9,2015,13,0,0,414.0,21.0
1329,1,1,9,2015,14,0,0,474.0,36.0
1329,1,1,9,2015,15,0,0,654.0,35.0
1329,1,1,9,2015,16,0,0,607.0,21.0
1329,1,1,9,2015,17,0,0,783.0,45.0
1329,1,1,9,2015,18,4,0,247.8,24.0
1329,1,1,9,2015,19,0,0,518.0,47.0
1329,1,1,9,2015,20,0,0,793.0,32.0
1329,1,1,9,2015,21,0,0,524.0,38.0
1329,1,1,9,2015,22,0,0,651.0,35.0
1329,1,1,9,2015,23,0,0,440.0,33.0
1329,2,2,9,2015,0,0,0,40.0,40.0
1329,2,2,9,2015,1,0,0,146.0,48.0
1329,2,2,9,2015,2,2,0,141.3,36.9
1329,2,2,9,2015,3,0,0,18.0,47.0
1329,2,2,9,2015,4,0,0,136.0,40.0
1329,2,2,9,2015,5,0,0,624.0,46.0
1329,2,2,9,2015,6,0,0,657.0,44.0
1329,2,2,9,2015,7,0,0,665.0,42.0
1329,2,2,9,2015,8,2,2,452.32,38.72
1329,2,2,9,2015,9,0,0,436.0,43.0
1329,2,2,9,2015,10,1,0,669.12,24.0
1329,2,2,9,2015,11,0,0,446.0,43.0
1329,2,2,9,2015,12,0,1,507.87,29.7
1329,2,2,9,2015,13,0,0,701.0,22.0
1329,2,2,9,2015,14,0,0,599.0,48.0
1329,2,2,9,2015,15,0,0,409.0,35.0
1329,2,2,9,2015,16,0,0,720.0,47.0
1329,2,2,9,2015,17,0,1,443.52,44.55
1329,2,2,9,2015,18,4,2,350.9,20.3
1329,2,2,9,2015,19,1,1,454.1,36.1
1329,2,2,9,2015,20,0,0,541.0,36.0
1329,2,2,9,2015,21,0,1,400.95,20.79
1329,2,2,9,2015,22,0,2,427.28,26.46
1329,2,2,9,2015,23,0,0,616.0,39.0
1329,3,3,9,2015,0,0,0,86.0,46.0
1329,3,3,9,2015,1,0,0,83.0,47.0
1329,3,3,9,2015,2,0,0,149.0,47.0
1329,3,3,9,2015,3,0,0,105.0,44.0
1329,3,3,9,2015,4,0,0,38.0,49.0
1329,3,3,9,2015,5,0,0,608.0,25.0
1329,3,3,9,2015,6,0,0,739.0,34.0
1329,3,3,9,2015,7,0,2,556.64,44.1
1329,3,3,9,2015,8,0,1,600.93,30.69
1329,3,3,9,2015,9,2,0,509.4,35.1
1329,3,3,9,2015,10,0,0,445.0,38.0
1329,3,3,9,2015,11,0,0,763.0,45.0
1329,3,3,9,2015,12,0,0,743.0,42.0
1329,3,3,9,2015,13,0,0,586.0,38.0
1329,3,3,9,2015,14,0,0,623.0,26.0
1329,3,3,9,2015,15,0,0,663.0,38.0
1329,3,3,9,2015,16,0,0,606.0,27.0
1329,3,3,9,2015,17,3,0,631.2,31.2
1329,3,3,9,2015,18,0,3,771.15,27.16
1329,3,3,9,2015,19,2,0,570.6,37.8
1329,3,3,9,2015,20,0,1,520.74,29.7
1329,3,3,9,2015,21,0,0,776.0,20.0
1329,3,3,9,2015,22,0,0,739.0,41.0
1329,3,3,9,2015,23,3,3,311.85,27.72
1329,4,4,9,2015,0,0,0,30.0,46.0
1329,4,4,9,2015,1,0,0,66.0,46.0
1329,4,4,9,2015,2,0,0,149.0,46.0
1329,4,4,9,2015,3,0,0,166.0,40.0
1329,4,4,9,2015,4,0,0,97.0,40.0
1329,4,4,9,2015,5,0,3,498.58,26.19
1329,4,4,9,2015,6,0,0,437.0,34.0
1329,4,4,9,2015,7,0,0,749.0,24.0
1329,4,4,9,2015,8,0,0,794.0,33.0
1329,4,4,9,2015,9,0,0,719.0,26.0
1329,4,4,9,2015,10,0,0,756.0,26.0
1329,4,4,9,2015,11,0,1,679.14,37.62
1329,4,4,9,2015,12,0,0,510.0,23.0
1329,4,4,9,2015,13,0,3,574.24,24.25
1329,4,4,9,2015,14,0,1,753.39,19.8
1329,4,4,9,2015,15,0,0,705.0,32.0
1329,4,4,9,2015,16,0,2,426.3,27.44
1329,4,4,9,2015,17,0,0,421.0,37.0
1329,4,4,9,2015,18,0,0,719.0,24.0
1329,4,4,9,2015,19,0,0,656.0,29.0
1329,4,4,9,2015,20,0,1,487.08,25.74
1329,4,4,9,2015,21,0,2,415.52,27.44
1329,4,4,9,2015,22,0,0,580.0,28.0
1329,4,4,9,2015,23,0,1,500.94,46.53
1329,5,5,9,2015,0,0,0,136.0,49.0
1329,5,5,9,2015,1,0,0,17.0,47.0
1329,5,5,9,2015,2,1,2,159.8,42.3
1329,5,5,9,2015,3,2,0,48.6,40.5
1329,5,5,9,2015,4,0,0,95.0,46.0
1329,5,5,9,2015,5,0,0,545.0,38.0
1329,5,5,9,2015,6,0,0,575.0,36.0
1329,5,5,9,2015,7,0,0,753.0,31.0
1329,5,5,9,2015,8,0,1,555.39,41.58
1329,5,5,9,2015,9,0,0,787.0,20.0
1329,5,5,9,2015,10,0,0,771.0,30.0
1329,5,5,9,2015,11,0,3,641.17,47.53
1329,5,5,9,2015,12,0,0,559.0,30.0
1329,5,5,9,2015,13,0,1,608.85,30.69
1329,5,5,9,2015,14,0,0,643.0,29.0
1329,5,5,9,2015,15,1,0,630.72,36.48
1329,5,5,9,2015,16,1,0,581.76,42.24
1329,5,5,9,2015,17,0,3,440.38,40.74
1329,5,5,9,2015,18,0,0,757.0,43.0
1329,5,5,9,2015,19,0,2,594.86,33.32
1329,5,5,9,2015,20,0,3,450.08,23.28
1329,5,5,9,2015,21,0,3,672.21,47.53
1329,5,5,9,2015,22,0,0,533.0,46.0
1329,5,5,9,2015,23,2,0,691.2,42.3
1329,6,6,9,2015,0,0,0,83.0,45.0
1329,6,6,9,2015,1,0,0,86.0,46.0
1329,6,6,9,2015,2,0,0,107.0,40.0
1329,6,6,9,2015,3,0,1,113.85,46.53
1329,6,6,9,2015,4,0,0,60.0,48.0
1329,6,6,9,2015,5,0,0,677.0,38.0
1329,6,6,9,2015,6,0,0,671.0,30.0
1329,6,6,9,2015,7,0,2,707.56,35.28
1329,6,6,9,2015,8,0,0,429.0,35.0
1329,6,6,9,2015,9,0,3,439.41,43.65
1329,6,6,9,2015,10,0,0,582.0,28.0
1329,6,6,9,2015,11,0,0,782.0,45.0
1329,6,6,9,2015,12,0,1,523.71,39.6
1329,6,6,9,2015,13,4,3,406.98,16.53
1329,6,6,9,2015,14,0,2,464.52,25.48
1329,6,6,9,2015,15,0,0,564.0,35.0
1329,6,6,9,2015,16,0,0,778.0,26.0
1329,6,6,9,2015,17,0,0,566.0,22.0
1329,6,6,9,2015,18,0,0,765.0,24.0
1329,6,6,9,2015,19,0,0,733.0,26.0
1329,6,6,9,2015,20,0,0,756.0,37.0
1329,6,6,9,2015,21,0,0,580.0,45.0
1329,6,6,9,2015,22,0,0,703.0,39.0
1329,6,6,9,2015,23,0,0,619.0,48.0
1329,0,7,9,2015,0,0,1,79.2,40.59
1329,0,7,9,2015,1,0,0,192.0,49.0
1329,0,7,9,2015,2,0,3,155.2,40.74
1329,0,7,9,2015,3,0,0,183.0,45.0
1329,0,7,9,2015,4,0,0,37.0,49.0
1329,0,7,9,2015,5,0,0,666.0,28.0
1329,0,7,9,2015,6,0,2,398.86,30.38
1329,0,7,9,2015,7,0,0,699.0,47.0
1329,0,7,9,2015,8,1,0,630.72,24.0
1329,0,7,9,2015,9,0,0,697.0,40.0
1329,0,7,9,2015,10,0,0,406.0,43.0
1329,0,7,9,2015,11,0,2,588.98,26.46
1329,0,7,9,2015,12,0,0,717.0,34.0
1329,0,7,9,2015,13,4,0,438.0,19.2
1329,0,7,9,2015,14,0,0,459.0,42.0
1329,0,7,9,2015,15,0,0,555.0,27.0
1329,0,7,9,2015,16,0,2,747.74,43.12
1329,0,7,9,2015,17,0,0,679.0,30.0
1329,0,7,9,2015,18,0,2,406.7,35.28
1329,0,7,9,2015,19,0,2,626.22,39.2
1329,0,7,9,2015,20,0,0,787.0,44.0
1329,0,7,9,2015,21,0,0,448.0,33.0
1329,0,7,9,2015,22,0,2,407.68,37.24
1329,0,7,9,2015,23,1,3,601.71,27.9
1329,1,8,9,2015,0,0,3,84.39,46.56
1329,1,8,9,2015,1,0,2,54.88,45.08
1329,1,8,9,2015,2,0,1,10.89,46.53
1329,1,8,9,2015,3,0,0,145.0,47.0
1329,1,8,9,2015,4,0,1,31.68,44.55
1329,1,8,9,2015,5,0,3,622.74,26.19
1329,1,8,9,2015,6,0,0,657.0,23.0
1329,1,8,9,2015,7,0,3,662.51,38.8
1329,1,8,9,2015,8,0,0,709.0,20.0
1329,1,8,9,2015,9,0,0,493.0,35.0
1329,1,8,9,2015,10,0,0,515.0,36.0
1329,1,8,9,2015,11,0,0,442.0,33.0
1329,1,8,9,2015,12,0,0,602.0,48.0
1329,1,8,9,2015,13,4,0,357.0,23.4
1329,1,8,9,2015,14,0,2,715.4,44.1
1329,1,8,9,2015,15,0,0,605.0,48.0
1329,1,8,9,2015,16,0,0,715.0,45.0
1329,1,8,9,2015,17,0,0,515.0,42.0
1329,1,8,9,2015,18,0,2,502.74,35.28
1329,1,8,9,2015,19,0,1,618.75,27.72
1329,1,8,9,2015,20,0,2,407.68,28.42
1329,1,8,9,2015,21,0,0,525.0,28.0
1329,1,8,9,2015,22,0,1,661.32,20.79
1329,1,8,9,2015,23,0,0,561.0,30.0
1329,2,9,9,2015,0,0,3,129.98,41.71
1329,2,9,9,2015,1,0,0,93.0,45.0
1329,2,9,9,2015,2,0,3,57.23,42.68
1329,2,9,9,2015,3,3,0,146.4,34.4
1329,2,9,9,2015,4,0,0,169.0,44.0
1329,2,9,9,2015,5,0,0,481.0,21.0
1329,2,9,9,2015,6,0,0,432.0,37.0
1329,2,9,9,2015,7,0,2,683.06,34.3
1329,2,9,9,2015,8,0,1,749.43,46.53
1329,2,9,9,2015,9,3,1,623.31,17.38
1329,2,9,9,2015,10,0,3,746.9,45.59
1329,2,9,9,2015,11,0,0,537.0,48.0
1329,2,9,9,2015,12,1,1,666.9,35.15
1329,2,9,9,2015,13,0,0,780.0,37.0
1329,2,9,9,2015,14,0,0,439.0,31.0
1329,2,9,9,2015,15,0,0,516.0,41.0
1329,2,9,9,2015,16,3,0,559.2,30.4
1329,2,9,9,2015,17,0,1,594.0,32.67
1329,2,9,9,2015,18,4,0,474.0,21.6
1329,2,9,9,2015,19,0,0,516.0,28.0
1329,2,9,9,2015,20,0,2,596.82,45.08
1329,2,9,9,2015,21,1,1,662.15,41.8
1329,2,9,9,2015,22,1,0,671.04,20.16
1329,2,9,9,2015,23,0,3,739.14,19.4
1329,3,10,9,2015,0,0,0,134.0,44.0
1329,3,10,9,2015,1,0,0,134.0,44.0
1329,3,10,9,2015,2,0,2,57.82,45.08
1329,3,10,9,2015,3,0,0,178.0,40.0
1329,3,10,9,2015,4,0,2,170.52,44.1
1329,3,10,9,2015,5,0,3,499.55,32.01
1329,3,10,9,2015,6,0,0,578.0,41.0
1329,3,10,9,2015,7,0,0,673.0,38.0
1329,3,10,9,2015,8,0,0,658.0,40.0
1329,3,10,9,2015,9,0,0,587.0,48.0
1329,3,10,9,2015,10,0,0,530.0,44.0
1329,3,10,9,2015,11,0,1,701.91,43.56
1329,3,10,9,2015,12,0,0,449.0,29.0
1329,3,10,9,2015,13,0,3,619.83,32.98
1329,3,10,9,2015,14,0,3,654.75,20.37
1329,3,10,9,2015,15,0,3,493.73,23.28
1329,3,10,9,2015,16,0,0,553.0,37.0
1329,3,10,9,2015,17,0,0,491.0,36.0
1329,3,10,9,2015,18,0,0,587.0,45.0
1329,3,10,9,2015,19,0,0,565.0,20.0
1329,3,10,9,2015,20,0,3,414.19,28.13
1329,3,10,9,2015,21,0,0,761.0,37.0
1329,3,10,9,2015,22,0,0,594.0,23.0
1329,3,10,9,2015,23,0,1,451.44,42.57
1329,4,11,9,2015,0,0,0,191.0,46.0
1329,4,11,9,2015,1,0,0,93.0,46.0
1329,4,11,9,2015,2,0,0,38.0,40.0
1329,4,11,9,2015,3,0,0,143.0,42.0
1329,4,11,9,2015,4,0,0,198.0,42.0
1329,4,11,9,2015,5,0,0,723.0,39.0
1329,4,11,9,2015,6,0,2,584.08,27.44
1329,4,11,9,2015,7,0,0,470.0,40.0
1329,4,11,9,2015,8,0,1,518.76,31.68
1329,4,11,9,2015,9,0,2,537.04,19.6
1329,4,11,9,2015,10,0,0,667.0,25.0
1329,4,11,9,2015,11,0,0,432.0,46.0
1329,4,11,9,2015,12,0,0,569.0,27.0
1329,4,11,9,2015,13,0,0,402.0,45.0
1329,4,11,9,2015,14,0,0,668.0,31.0
1329,4,11,9,2015,15,0,0,594.0,41.0
1329,4,11,9,2015,16,0,3,487.91,28.13
1329,4,11,9,2015,17,0,0,420.0,31.0
1329,4,11,9,2015,18,0,2,482.16,38.22
1329,4,11,9,2015,19,2,0,414.0,23.4
